id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,,,alpha-2,name,iso_country,,,,sub_div_codes,name,iso_region
2096,DIAP,medium_airport,Port Bouet Airport,5.261390209,-3.926290035,21,AF,Côte d'Ivoire,,Abidjan,yes,DIAP,ABJ,,,http://en.wikipedia.org/wiki/Port_Bouet_Airport,Félix Houphouët-Boigny International Airport,,,IT,Italy,CI,Côte d'Ivoire,,,AF-FYB,Faryab,
30612,HAKD,small_airport,Kabri Dehar Airport,6.734,44.252998,1800,AF,Ethiopia,Sumale,Kabri Dehar,yes,HAKD,ABK,,,https://en.wikipedia.org/wiki/Kabri_Dar_Airport,Kabri Dar,,,JM,Jamaica,ET,Ethiopia,,,AF-GHA,Ghazni,
5363,PAFM,medium_airport,Ambler Airport,67.1063,-157.856989,334,NA,United States of America,Alaska,Ambler,no,PAFM,ABL,AFM,,http://en.wikipedia.org/wiki/Ambler_Airport,Z60,,,JP,Japan,US,United States of America,,,AF-GHO,Ghor,
26898,YBAM,small_airport,Northern Peninsula Airport,-10.9508,142.459,34,OC,Australia,Queensland,Bamaga,yes,YNPE,ABM,,http://www.nparc.qld.gov.au/airport,http://en.wikipedia.org/wiki/Bamaga_Airport,"YBAM, Bamaga Airport, Bamaga Injinoo Airport",,,JE,Jersey,AU,Australia,,,AF-HEL,Helmand,
41505,SMBN,small_airport,Albina Airport,5.512720108,-54.05009842,19,SA,Suriname,Marowijne,Albina,no,SMBN,ABN,,,,,,,JO,Jordan,SR,Suriname,,,AF-HER,Herat,
323785,DIAO,small_airport,Aboisso Airport,5.461944,-3.234722,95,AF,Côte d'Ivoire,,Aboisso,no,DIAO,ABO,,,https://en.wikipedia.org/wiki/Aboisso_Airport,,,,KZ,Kazakhstan,CI,Côte d'Ivoire,,,AF-JOW,Jowzjan,
301645,ABP,small_airport,Atkamba Airport,-6.065555556,141.0952778,150,OC,Papua New Guinea,Western,Atkamba Mission,no,,ABP,AKA,,http://en.wikipedia.org/wiki/Atkamba_Airport,,,,KE,Kenya,PG,Papua New Guinea,,,AF-KAB,Kabul,
16091,KABQ,large_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,United States of America,New Mexico,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,http://en.wikipedia.org/wiki/Albuquerque_International_Sunport,,,,KI,Kiribati,US,United States of America,,,AF-KAN,Kandahar,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.44910049,-98.42179871,1302,NA,United States of America,South Dakota,Aberdeen,yes,KABR,ABR,ABR,,http://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,,,,KP,Korea (Democratic People's Republic of),US,United States of America,,,AF-KAP,Kapisa,
3181,HEBL,medium_airport,Abu Simbel Airport,22.37599945,31.61170006,616,AF,Egypt,Aswan,Abu Simbel,yes,HEBL,ABS,,,http://en.wikipedia.org/wiki/Abu_Simbel_Airport,,,,KR,Korea (Republic of),EG,Egypt,,,AF-KDZ,Kunduz,
41475,WRKA,small_airport,Haliwen Airport,-9.073049545,124.9049988,1027,AS,Indonesia,Nusa Tenggara Timur,Atambua-Timor Island,yes,WATA,ABU,,,http://en.wikipedia.org/wiki/Haliwen_Airport,WRKA,,,KW,Kuwait,ID,Indonesia,,,AF-KHO,Khost,
2104,DNAA,large_airport,Nnamdi Azikiwe International Airport,9.006790161,7.263169765,1123,AF,Nigeria,Abuja Capital Territory,Abuja,yes,DNAA,ABV,,http://www.faannigeria.org/nigeria-airport.php?airport=3,http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,,,,KG,Kyrgyzstan,NG,Nigeria,,,AF-KNR,Kuna?,
321987,ABW,closed,Abau Airport,-10.1956,148.7389,10,OC,Papua New Guinea,Central,Abau,no,,ABW,,,https://en.wikipedia.org/wiki/Abau_Airport,,,,LA,Lao People's Democratic Republic,PG,Papua New Guinea,,,AF-LAG,Laghman,
27044,YMAY,medium_airport,Albury Airport,-36.06779861,146.9579926,539,OC,Australia,New South Wales,Albury,yes,YMAY,ABX,,,http://en.wikipedia.org/wiki/Albury_Airport,,,,LV,Latvia,AU,Australia,,,AF-LOG,Logar,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.53549957,-84.19450378,197,NA,United States of America,Georgia,Albany,yes,KABY,ABY,ABY,,http://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,,,,LB,Lebanon,US,United States of America,,,AF-NAN,Nangarhar,
2459,EGPD,large_airport,Aberdeen Dyce Airport,57.20190048,-2.197779894,215,EU,United Kingdom of Great Britain and Northern Ireland,,Aberdeen,yes,EGPD,ABZ,,http://www.aberdeenairport.com/,http://en.wikipedia.org/wiki/Aberdeen_Airport,,,,LS,Lesotho,GB,United Kingdom of Great Britain and Northern Ireland,,,AF-NIM,Nimroz,
4688,MMAA,large_airport,General Juan N Alvarez International Airport,16.75709915,-99.7539978,16,NA,Mexico,Guerrero,Acapulco,yes,MMAA,ACA,,,http://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,,,,LR,Liberia,MX,Mexico,,,AF-NUR,Nuristan,
19228,KACB,small_airport,Antrim County Airport,44.988602,-85.198402,623,NA,United States of America,Michigan,Bellaire,no,KACB,ACB,ACB,,https://en.wikipedia.org/wiki/Antrim_County_Airport,,,,LY,Libya,US,United States of America,,,AF-PAN,Panjshayr,
2090,DGAA,large_airport,Kotoka International Airport,5.6051898,-0.166786,205,AF,Ghana,Greater Accra,Accra,yes,DGAA,ACC,,,http://en.wikipedia.org/wiki/Kotoka_International_Airport,,,,LI,Liechtenstein,GH,Ghana,,,AF-PAR,Parwan,
30613,SKAD,small_airport,Alcides Fernández Airport,8.51667,-77.3,50,SA,Colombia,Choc�,Acandí,no,SKAD,ACD,ACD,,http://en.wikipedia.org/wiki/Alcides_Fern%C3%A1ndez_Airport,,,,LT,Lithuania,CO,Colombia,,,AF-PIA,Paktiya,
3082,GCRR,medium_airport,Lanzarote Airport,28.945499,-13.6052,46,EU,Spain,,Lanzarote Island,yes,GCRR,ACE,,http://www.aena.es/en/lanzarote-airport/index.html,https://en.wikipedia.org/wiki/Lanzarote_Airport,Arrecife Airport,,,LU,Luxembourg,ES,Spain,,,AF-PKA,Paktika,
26897,YBAF,small_airport,Brisbane Archerfield Airport,-27.57029915,153.0079956,63,OC,Australia,Queensland,Brisbane,no,YBAF,ACF,,,http://en.wikipedia.org/wiki/Archerfield_Airport,RAAF Station Archerfield,,,MO,Macao,AU,Australia,,,AF-SAM,Samangan,
4506,LSZR,medium_airport,St Gallen Altenrhein Airport,47.48500061,9.560770035,1306,EU,Switzerland,Sankt Gallen (de),Altenrhein,yes,LSZR,ACH,,,http://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,,,,MK,Macedonia (the former Yugoslav Republic of),CH,Switzerland,,,AF-SAR,Sar-e Pul,
2424,EGJA,medium_airport,Alderney Airport,49.706104,-2.21472,290,EU,Guernsey,,Saint Anne,yes,EGJA,ACI,,,http://en.wikipedia.org/wiki/Alderney_Airport,"The Blaye, Channel Islands",,,MG,Madagascar,GG,Guernsey,,,AF-TAK,Takhar,
26464,VCCA,medium_airport,Anuradhapura Air Force Base,8.30148983,80.42790222,324,AS,Sri Lanka,Uturum�?da pa?ata,Anuradhapura,no,VCCA,ACJ,,,http://en.wikipedia.org/wiki/Anuradhapura_Airport,SLAF Anuradhapura,,,MW,Malawi,LK,Sri Lanka,,,AF-URU,Uruzgan,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,NA,United States of America,Massachusetts,Nantucket,yes,KACK,ACK,ACK,,http://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,,,,MY,Malaysia,US,United States of America,,,AF-WAR,Wardak,
40726,SK-048,small_airport,Aguaclara Airport,4.753611,-73.002778,1090,SA,Colombia,Casanare,Aguaclara,no,,ACL,ACL,,https://en.wikipedia.org/wiki/Aguaclara_Airport,,,,MV,Maldives,CO,Colombia,,,AF-ZAB,Zabul,
41025,SK-001,small_airport,Arica Airport,-2.145437336,-71.75806046,316,SA,Colombia,Amazonas,Arica,no,,ACM,,,,,,,ML,Mali,CO,Colombia,,,AG-3,Saint George,
43060,MMCC,small_airport,Ciudad Acuña New International Airport,29.332899,-101.098998,1410,NA,Mexico,Coahuila de Zaragoza,Ciudad Acuña,no,MMCC,ACN,EFN,,https://en.wikipedia.org/wiki/Ciudad_Acu%C3%B1a_International_Airport,,,,MT,Malta,MX,Mexico,,,AG-4,Saint John,
30614,LSZD,closed,Ascona Airport,46.15779877,8.78194046,655,EU,Switzerland,Ticino (it),Ascona,no,LSZD,ACO,,,,,,,MH,Marshall Islands,CH,Switzerland,,,AG-5,Saint Mary,
5201,OITM,small_airport,Sahand Airport,37.34799957,46.12789917,4396,AS,Iran (Islamic Republic of),,Maragheh,no,OITM,ACP,,,http://en.wikipedia.org/wiki/Sahand_Airport,Maragheh Highway Strip,,,MQ,Martinique,IR,Iran (Islamic Republic of),,,AG-6,Saint Paul,
30615,SKAC,small_airport,Araracuara Airport,-0.5833,-72.4083,1250,SA,Colombia,Caquet�,Araracuara,no,SKAC,ACR,ACR,,http://en.wikipedia.org/wiki/Araracuara_Airport,,,,MR,Mauritania,CO,Colombia,,,AG-7,Saint Peter,
30616,UNKS,medium_airport,Achinsk Airport,56.2682991,90.57080078,1033,AS,Russian Federation,Krasnoyarskiy kray,Achinsk,no,UNKS,ACS,,,http://en.wikipedia.org/wiki/Achinsk_Airport,,,,MU,Mauritius,RU,Russian Federation,,,AG-8,Saint Philip,
3361,KACT,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516,NA,United States of America,Texas,Waco,yes,KACT,ACT,ACT,,http://en.wikipedia.org/wiki/Waco_Regional_Airport,,,,YT,Mayotte,US,United States of America,,,AG-10,Barbuda,
42182,PA-0001,small_airport,Achutupo Airport,8.431659698,-77.96520233,1047,NA,Panama,Dari�n,Achutupo,no,,ACU,,,http://en.wikipedia.org/wiki/Achutupo_Airport,,,,MX,Mexico,PA,Panama,,,AG-11,Redonda,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221,NA,United States of America,California,Arcata/Eureka,yes,KACV,ACV,ACV,,http://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport,,,FM,Micronesia (Federated States of),US,United States of America,,,AL-1,Berat,
301647,ZUYI,medium_airport,Xingyi Airport,25.08638889,104.9594444,4150,AS,China,Guizhou,Xingyi,yes,ZUYI,ACX,,,http://en.wikipedia.org/wiki/Xingyi_Airport,,,,MD,Moldova (Republic of),CN,China,,,AL-2,Durr�s,
3363,KACY,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75,NA,United States of America,New Jersey,Atlantic City,yes,KACY,ACY,ACY,,http://en.wikipedia.org/wiki/Atlantic_City_International_Airport,,,,MC,Monaco,US,United States of America,,,AL-3,Elbasan,
4512,LTAF,large_airport,Adana Airport,36.98220062,35.28039932,65,AS,Turkey,,Adana,yes,LTAF,ADA,,,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,"Şakirpaşa, Sakirpasa",,,MN,Mongolia,TR,Turkey,,,AL-4,Fier,
4533,LTBJ,large_airport,Adnan Menderes International Airport,38.29240036,27.15699959,412,AS,Turkey,Izmir,İzmir,yes,LTBJ,ADB,,http://www.adnanmenderesairport.com,http://en.wikipedia.org/wiki/Adnan_Menderes_Airport,,,,ME,Montenegro,TR,Turkey,,,AL-5,Gjirokast�r,
301695,ADC,small_airport,Andakombe Airport,-7.137222222,145.7447222,3600,OC,Papua New Guinea,Eastern Highlands,Andekombe,no,AYAN,ADC,ADK,,http://en.wikipedia.org/wiki/Andakombe_Airport,,,,MS,Montserrat,PG,Papua New Guinea,,,AL-6,Kor��,
3157,HAAB,large_airport,Addis Ababa Bole International Airport,8.977890015,38.79930115,7630,AF,Ethiopia,Adis Abeba,Addis Ababa,yes,HAAB,ADD,,http://www.ethiopianairports.com,http://en.wikipedia.org/wiki/Bole_International_Airport,"Haile Selassie I, Bole International Airport",,,MA,Morocco,ET,Ethiopia,,,AL-7,Kuk�s,
5311,OYAA,medium_airport,Aden International Airport,12.8295002,45.02880096,7,AS,Yemen,�Adan,Aden,yes,OYAA,ADE,,,http://en.wikipedia.org/wiki/Aden_International_Airport,,,,MZ,Mozambique,YE,Yemen,,,AL-8,Lezh�,
4561,LTCP,medium_airport,Adıyaman Airport,37.73139954,38.46889877,2216,AS,Turkey,,Adıyaman,yes,LTCP,ADF,,,http://en.wikipedia.org/wiki/Ad%C4%B1yaman_Airport,,,,MM,Myanmar,TR,Turkey,,,AL-9,Dib�r,
19234,KADG,small_airport,Lenawee County Airport,41.86769867,-84.07730103,798,NA,United States of America,Michigan,Adrian,no,KADG,ADG,ADG,,http://en.wikipedia.org/wiki/Lenawee_County_Airport,,,,NA,Namibia,US,United States of America,,,AL-10,Shkod�r,
30617,UEEA,small_airport,Aldan Airport,58.60279846,125.4089966,2241,AS,Russian Federation,"Sakha, Respublika [Yakutiya]",Aldan,no,UEEA,ADH,,,http://en.wikipedia.org/wiki/Aldan_Airport,,,,NR,Nauru,RU,Russian Federation,,,AL-11,Tiran�,
3024,FYAR,medium_airport,Arandis Airport,-22.46220016,14.97999954,1905,AF,Namibia,Erongo,Arandis,no,FYAR,ADI,,,,,,,NP,Nepal,NA,Namibia,,,AL-12,Vlor�,
5213,OJAM,medium_airport,Amman-Marka International Airport,31.97270012,35.99160004,2555,AS,Jordan,Al �A�simah,Amman,yes,OJAM,ADJ,,,http://en.wikipedia.org/wiki/Marka_Airport,King Abdullah Air Base,,,NL,Netherlands,JO,Jordan,,,AM-AG,Aragac?otn,
16092,PADK,medium_airport,Adak Airport,51.87799835,-176.6459961,18,NA,United States of America,Alaska,Adak Island,yes,PADK,ADK,ADK,,http://en.wikipedia.org/wiki/Adak_Airport,,,,NC,New Caledonia,US,United States of America,,,AM-AR,Ararat,
27096,YPAD,large_airport,Adelaide International Airport,-34.945,138.531006,20,OC,Australia,South Australia,Adelaide,yes,YPAD,ADL,,,http://en.wikipedia.org/wiki/Adelaide_International_Airport,,,,NZ,New Zealand,AU,Australia,,,AM-AV,Armavir,
19236,KADM,small_airport,Ardmore Municipal Airport,34.30301,-97.0196342,777,NA,United States of America,Oklahoma,Ardmore,no,KADM,ADM,ADM,,http://en.wikipedia.org/wiki/Ardmore_Municipal_Airport,,,,NI,Nicaragua,US,United States of America,,,AM-ER,Erevan,
41068,SKAN,small_airport,Andes Airport,5.66667,-75.8833,3900,SA,Colombia,Antioquia,Andes,no,SKAN,ADN,,,,,,,NE,Niger,CO,Colombia,,,AM-GR,Gegark'unik',
26467,VCCG,medium_airport,Ampara Airport,7.33776,81.62594,150,AS,Sri Lanka,N�?genahira pa?ata,Ampara,no,VCCG,ADP,,,http://en.wikipedia.org/wiki/Amparai_Airport,"GOY, Gal Oya Airport",,,NG,Nigeria,LK,Sri Lanka,,,AM-KT,Kotayk',
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,United States of America,Alaska,Kodiak,yes,PADQ,ADQ,ADQ,,http://en.wikipedia.org/wiki/Kodiak_Airport,,,,NU,Niue,US,United States of America,,,AM-LO,Lo?i,
20828,KPHH,small_airport,Robert F Swinnie Airport,33.4516983,-79.52619934,26,NA,United States of America,South Carolina,Andrews,no,KPHH,ADR,PHH,,http://en.wikipedia.org/wiki/Robert_F._Swinnie_Airport,,,,NF,Norfolk Island,US,United States of America,,,AM-SH,�irak,
19237,KADS,small_airport,Addison Airport,32.96860123,-96.83640289,644,NA,United States of America,Texas,Dallas,no,KADS,ADS,ADS,,http://en.wikipedia.org/wiki/Addison_Airport,,,,MP,Northern Mariana Islands,US,United States of America,,,AM-SU,Syunik',
19235,KADH,small_airport,Ada Regional Airport,34.804298,-96.671303,1016,NA,United States of America,Oklahoma,Ada,no,KADH,ADT,ADH,,http://en.wikipedia.org/wiki/Ada_Municipal_Airport,Ada Municipal,,,NO,Norway,US,United States of America,,,AM-TV,Tavu�,
5200,OITL,medium_airport,Ardabil Airport,38.32569885,48.42440033,4315,AS,Iran (Islamic Republic of),,Ardabil,yes,OITL,ADU,,,http://en.wikipedia.org/wiki/Ardabil_Airport,,,,OM,Oman,IR,Iran (Islamic Republic of),,,AM-VD,Vayoc Jor,
309426,ADV,small_airport,El Daein Airport,11.4023,26.1186,1560,AF,Sudan,Sharq Darfur,El Daein,no,,ADV,,,http://en.wikipedia.org/wiki/Ed_Daein_Airport,,,,PK,Pakistan,SD,Sudan,,,AO-BGO,Bengo,
3364,KADW,large_airport,Andrews Air Force Base,38.810799,-76.866997,280,NA,United States of America,Maryland,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,http://en.wikipedia.org/wiki/Joint_Base_Andrews,,,,PW,Palau,US,United States of America,,,AO-BGU,Benguela,
2471,EGQL,medium_airport,RAF Leuchars,56.3728981,-2.868439913,38,EU,United Kingdom of Great Britain and Northern Ireland,,St. Andrews,no,EGQL,ADX,,,http://en.wikipedia.org/wiki/RAF_Leuchars,,,,PS,"Palestine, State of",GB,United Kingdom of Great Britain and Northern Ireland,,,AO-BIE,Bi�,
2769,FAAL,small_airport,Alldays Airport,-22.67900085,29.05550003,2600,AF,South Africa,,Alldays,no,FAAL,ADY,,,,,,,PA,Panama,ZA,South Africa,,,AO-CAB,Cabinda,
6163,SKSP,medium_airport,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,19,SA,Colombia,"San Andr�s, Providencia y Santa Catalina",San Andrés,yes,SKSP,ADZ,ADZ,,http://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport,,,,PG,Papua New Guinea,CO,Colombia,,,AO-CCU,Kuando Kubango,
30619,NGTB,small_airport,Abemama Atoll Airport,0.490833014,173.8289948,8,OC,Kiribati,Gilbert Islands,Abemama Atoll,no,NGTB,AEA,,,,,,,PY,Paraguay,KI,Kiribati,,,AO-CNN,Cunene,
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.72060013,106.9599991,490,AS,China,Guangxi,Baise,yes,ZGBS,AEB,,,http://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场",,,PE,Peru,CN,China,,,AO-CNO,Kwanza Norte,
26837,WIME,medium_airport,Aek Godang Airport,1.4001,99.430496,922,AS,Indonesia,Sumatera Utara,Padang Sidempuan-Sumatra Island,yes,WIME,AEG,,,https://en.wikipedia.org/wiki/Aek_Godang_Airport,,,,PH,Philippines,ID,Indonesia,,,AO-CUS,Kwanza Sul,
300646,AEI,heliport,Algeciras Heliport,36.12888,-5.441118,98,EU,Spain,C�diz,Algeciras,yes,LEAG,AEI,,http://www.aena-aeropuertos.es/csee/Satellite/Helipuerto-Algeciras/en/Algeciras.html,http://en.wikipedia.org/wiki/Algeciras_Heliport,,,,PN,Pitcairn,ES,Spain,,,AO-HUA,Huambo,
299319,AEK,small_airport,Aseki Airport,-7.350804856,146.1938667,4106,OC,Papua New Guinea,Morobe,Aseki,no,AYAX,AEK,ASE,,,,,,PL,Poland,PG,Papua New Guinea,,,AO-HUI,Hu�la,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,NA,United States of America,Minnesota,Albert Lea,no,KAEL,AEL,AEL,,http://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,,,,PT,Portugal,US,United States of America,,,AO-LNO,Lunda Norte,
326733,UHTG,small_airport,Amgu Airport,45.84126,137.673568,10,EU,Russian Federation,Primorskiy kray,Amgu,no,UHTG,AEM,,,,,,,PR,Puerto Rico,RU,Russian Federation,,,AO-LSU,Lunda Sul,
3130,GQNA,small_airport,Aioun el Atrouss Airport,16.7112999,-9.637880325,951,AF,Mauritania,,Aioun El Atrouss,no,GQNA,AEO,,,http://en.wikipedia.org/wiki/Aioun_el_Atrouss_Airport,,,,QA,Qatar,MR,Mauritania,,,AO-LUA,Luanda,
5771,SABE,medium_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18,SA,Argentina,Ciudad Aut�noma de Buenos Aires,Buenos Aires,yes,SABE,AEP,AER,,http://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,,,,RE,Réunion,AR,Argentina,,,AO-MAL,Malange,
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,Russian Federation,Krasnodarskiy kray,Sochi,yes,URSS,AER,,http://basel.aero/en/sochi/,http://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи",,,RO,Romania,RU,Russian Federation,,,AO-MOX,Moxico,
2564,ENAL,medium_airport,Ålesund Airport,62.5625,6.119699955,69,EU,Norway,M�re og Romsdal,Ålesund,yes,ENAL,AES,,http://www.avinor.no/lufthavn/alesund,http://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra,Vigra,,,RU,Russian Federation,NO,Norway,,,AO-NAM,Namibe,
13176,PFAL,small_airport,Allakaket Airport,66.55180359,-152.621994,441,NA,United States of America,Alaska,Allakaket,no,PFAL,AET,6A8,,http://en.wikipedia.org/wiki/Allakaket_Airport,,,,RW,Rwanda,US,United States of America,,,AO-UIG,U�ge,
3365,KAEX,medium_airport,Alexandria International Airport,31.32740021,-92.54979706,89,NA,United States of America,Louisiana,Alexandria,yes,KAEX,AEX,AEX,,http://en.wikipedia.org/wiki/Alexandria_International_Airport,,,,BL,Saint Barthélemy,US,United States of America,,,AO-ZAI,Zaire,
117,BIAR,medium_airport,Akureyri Airport,65.66000366,-18.0727005,6,EU,Iceland,Nor�urland eystra,Akureyri,yes,BIAR,AEY,,,http://en.wikipedia.org/wiki/Akureyri_Airport,,,,SH,"Saint Helena, Ascension and Tristan da Cunha",IS,Iceland,,,AR-A,Salta,
5788,SAMR,medium_airport,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039,2470,SA,Argentina,Mendoza,San Rafael,yes,SAMR,AFA,SRA,,https://en.wikipedia.org/wiki/San_Rafael_Airport_(Argentina),,,,KN,Saint Kitts and Nevis,AR,Argentina,,,AR-B,Buenos Aires,
27290,FAPA,small_airport,Port Alfred Airport,-33.55419922,26.87770081,275,AF,South Africa,Eastern Cape,Port Alfred,no,FAPA,AFD,,,http://en.wikipedia.org/wiki/Port_Alfred_Airport,,,,LC,Saint Lucia,ZA,South Africa,,,AR-C,Ciudad Aut�noma de Buenos Aires,
19245,KAFF,small_airport,USAF Academy Airfield,38.96969986,-104.8130035,6572,NA,United States of America,Colorado,Colorado Springs,no,KAFF,AFF,AFF,,,,,,MF,Saint Martin (French part),US,United States of America,,,AR-D,San Luis,
30620,SKAM,small_airport,Amalfi Airport,6.91667,-75.0667,5507,SA,Colombia,Antioquia,Amalfi,no,SKAM,AFI,AFI,,,,,,PM,Saint Pierre and Miquelon,CO,Colombia,,,AR-E,Entre R�os,
309041,AFK,seaplane_base,Kondavattavana Tank Seaplane Base,7.284,81.644,95,AS,Sri Lanka,N�?genahira pa?ata,Ampara,no,,AFK,,,,,,,VC,Saint Vincent and the Grenadines,LK,Sri Lanka,,,AR-F,La Rioja,
5864,SBAT,medium_airport,Piloto Osvaldo Marques Dias Airport,-9.866389275,-56.10499954,948,SA,Brazil,Mato Grosso,Alta Floresta,yes,SBAT,AFL,,,https://en.wikipedia.org/wiki/Alta_Floresta_Airport,,,,WS,Samoa,BR,Brazil,,,AR-G,Santiago del Estero,
19248,KAFN,small_airport,Jaffrey Airport Silver Ranch Airport,42.80509949,-72.00299835,1040,NA,United States of America,New Hampshire,Jaffrey,no,KAFN,AFN,AFN,http://silverranchairpark.com/,http://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark,,,,SM,San Marino,US,United States of America,,,AR-H,Chaco,
19249,KAFO,small_airport,Afton Municipal Airport,42.71120071,-110.9420013,6221,NA,United States of America,Wyoming,Afton,no,KAFO,AFO,AFO,http://www.aftonairpark.com/,http://en.wikipedia.org/wiki/Afton_Municipal_Airport,,,,ST,Sao Tome and Principe,US,United States of America,,,AR-J,San Juan,
41685,UTSN,small_airport,Sugraly Airport,41.61389923,64.23320007,1396,AS,Uzbekistan,Nawoiy,Zarafshan,no,UTSN,AFS,,,,,,,SA,Saudi Arabia,UZ,Uzbekistan,,,AR-K,Catamarca,
301649,AGAF,small_airport,Afutara Aerodrome,-9.191388889,160.9486111,23,OC,Solomon Islands,Malaita,Bila,yes,AGAF,AFT,,,http://en.wikipedia.org/wiki/Afutara_Airport,,,,SN,Senegal,SB,Solomon Islands,,,AR-L,La Pampa,
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.98759842,-97.31880188,722,NA,United States of America,Texas,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,http://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,,,,RS,Serbia,US,United States of America,,,AR-M,Mendoza,
4514,LTAH,medium_airport,Afyon Airport,38.72639847,30.60110092,3310,AS,Turkey,,Afyonkarahisar,no,LTAH,AFY,,,http://en.wikipedia.org/wiki/Afyon_Airport,Afyonkarahisar,,,SC,Seychelles,TR,Turkey,,,AR-N,Misiones,
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809845,57.59519958,3010,AS,Iran (Islamic Republic of),"	Khorasan-e Ra?avi",Sabzevar,yes,OIMS,AFZ,,,http://en.wikipedia.org/wiki/Sabzevar_Airport,,,,SL,Sierra Leone,IR,Iran (Islamic Republic of),,,AR-P,Formosa,
3101,GMAD,medium_airport,Al Massira Airport,30.32500076,-9.413069725,250,AF,Morocco,Agadir-Ida-Outanane,Agadir,yes,GMAD,AGA,,,http://en.wikipedia.org/wiki/Al_Massira_Airport,,,,SG,Singapore,MA,Morocco,,,AR-Q,Neuqu�n,
2248,EDMA,medium_airport,Augsburg Airport,48.425278,10.931667,1516,EU,Germany,Bayern,Augsburg,no,EDMA,AGB,,https://www.augsburg-airport.de/,https://en.wikipedia.org/wiki/Augsburg_Airport,,,,SX,Sint Maarten (Dutch part),DE,Germany,,,AR-R,R�o Negro,
3367,KAGC,medium_airport,Allegheny County Airport,40.35440063,-79.93019867,1252,NA,United States of America,Pennsylvania,Pittsburgh,no,KAGC,AGC,AGC,,http://en.wikipedia.org/wiki/Allegheny_County_Airport,,,,SK,Slovakia,US,United States of America,,,AR-S,Santa Fe,
41362,ID-AGD,small_airport,Anggi Airport,-1.3858,133.8737,6644,AS,Indonesia,Papua Barat,Anggi-Papua Island,no,WASG,AGD,,,http://en.wikipedia.org/wiki/Anggi_Airport,,,,SI,Slovenia,ID,Indonesia,,,AR-T,Tucum�n,
28751,EDWG,small_airport,Wangerooge Airport,53.78277969,7.913888931,7,EU,Germany,Niedersachsen,Wangerooge,no,EDWG,AGE,,,,,,,SB,Solomon Islands,DE,Germany,,,AR-U,Chubut,
4058,LFBA,medium_airport,Agen-La Garenne Airport,44.17470169,0.590556026,204,EU,France,,Agen/La Garenne,yes,LFBA,AGF,,,http://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome,,,,SO,Somalia,FR,France,,,AR-V,Tierra del Fuego,
301650,AGG,small_airport,Angoram Airport,-4.055833333,144.0738889,75,OC,Papua New Guinea,East Sepik,Angoram,no,,AGG,ANG,,,,,,ZA,South Africa,PG,Papua New Guinea,,,AR-W,Corrientes,
